Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;8;Centered;5983,8;2311,1;0,386;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;9;Centered;4692,4;1846,2;0,393;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;10;Centered;5405,0;1901,7;0,352;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;1;Optimised;5404,0;2122,3;0,393;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;2;Optimised;5464,4;1565,6;0,287;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;3;Optimised;5384,9;2329,3;0,433;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;4;Optimised;6471,5;3181,3;0,492;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;5;Optimised;7362,5;3332,4;0,453;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;6;Optimised;6765,6;3664,9;0,542;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;7;Optimised;5290,6;1806,9;0,342;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;8;Optimised;6345,9;2673,2;0,421;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;9;Optimised;4813,7;1967,5;0,409;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;10;Optimised;5925,2;2421,9;0,409;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;1;Centered;7351,5;4038,4;0,549;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;2;Centered;6844,3;3105,7;0,454;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;3;Centered;5329,5;2849,6;0,535;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;4;Centered;6688,2;3034,7;0,454;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;5;Centered;6475,2;3357,3;0,518;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;6;Centered;5207,2;2814,3;0,540;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;7;Centered;6536,0;3171,4;0,485;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;8;Centered;5492,9;2580,0;0,470;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;9;Centered;6081,0;3034,1;0,499;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;10;Centered;5756,5;2536,2;0,441;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;1;Optimised;7438,4;4125,4;0,555;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;2;Optimised;8049,7;4311,2;0,536;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;3;Optimised;5340,5;2860,7;0,536;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;4;Optimised;7438,6;3785,1;0,509;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;5;Optimised;6952,6;3834,7;0,552;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;6;Optimised;5660,2;3267,4;0,577;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;7;Optimised;7529,4;4164,7;0,553;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;8;Optimised;6047,2;3134,4;0,518;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
