Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;1;Optimised;9654,3;638,3;0,066;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;2;Optimised;10559,7;965,9;0,091;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;3;Optimised;10239,3;904,2;0,088;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;4;Optimised;10392,0;758,1;0,073;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;5;Optimised;10552,9;952,7;0,090;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;6;Optimised;10172,2;1128,9;0,111;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;7;Optimised;10238,2;894,8;0,087;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;8;Optimised;10488,5;480,4;0,046;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;9;Optimised;10095,1;407,6;0,040;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;10;Optimised;10496,2;1210,3;0,115;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;1;Centered;13702,1;2934,9;0,214;0,0;0,0;4;0;100;0;0;0;0;0;0,0;
;;;2;Centered;15900,0;4771,2;0,300;0,0;0,0;4;0;100;0;0;0;0;0;0,0;
;;;3;Centered;13582,2;3428,4;0,252;0,0;0,0;4;0;100;0;0;0;0;0;0,0;
;;;4;Centered;11809,4;2061,9;0,175;0,0;0,0;4;0;100;0;0;0;0;0;0,0;
;;;5;Centered;13754,7;3570,3;0,260;0,0;0,0;4;0;100;0;0;0;0;0;0,0;
