Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;53;Optimised;3049,6;2601,3;0,853;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;54;Optimised;2630,2;2042,7;0,777;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;55;Optimised;4011,6;3414,7;0,851;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;56;Optimised;3457,5;2900,5;0,839;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;57;Optimised;4364,7;3738,5;0,857;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;58;Optimised;2919,4;2428,2;0,832;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;59;Optimised;4119,9;3508,0;0,851;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;60;Optimised;4343,0;3535,8;0,814;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;61;Optimised;3106,1;2475,5;0,797;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;62;Optimised;4342,9;4237,9;0,976;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;63;Optimised;3103,2;2498,8;0,805;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;64;Optimised;2439,8;1894,5;0,776;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;65;Optimised;3401,7;3017,4;0,887;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;66;Optimised;2835,7;2674,8;0,943;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;67;Optimised;2671,0;2067,2;0,774;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;68;Optimised;2672,7;2321,3;0,869;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;69;Optimised;4945,8;3919,7;0,793;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;70;Optimised;4803,6;3887,9;0,809;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;71;Optimised;3754,4;3070,7;0,818;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;72;Optimised;3518,4;3112,0;0,884;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;73;Optimised;5332,2;4491,4;0,842;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;74;Optimised;4208,4;3770,8;0,896;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;75;Optimised;3824,8;3187,8;0,833;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;76;Optimised;2993,6;2478,3;0,828;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;77;Optimised;3380,5;2707,5;0,801;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;78;Optimised;5123,2;4421,4;0,863;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;79;Optimised;4425,4;4010,4;0,906;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;80;Optimised;3399,7;2745,0;0,807;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
